"GC/OG representative 1"	"GC/OG representative 2"	"Co-expressiom Pearson r"	"Representative 1 type"	"Representative 2 type"	"Representative 2 annotation"
"TARA_025_SRF_0.22-1.6_G_C17019793_1_gene754931"	"TARA_067_SRF_0.45-0.8_G_C12720812_1_gene478573"	0.868447120601043	"GC"	"GC"	NA
"TARA_041_DCM_0.22-1.6_G_scaffold206221_1_gene194532"	"TARA_036_DCM_lt-0.22_G_scaffold4844_1_gene3356"	0.868445757334048	"GC"	"GC"	NA
"TARA_189_MES_lt-0.22_G_scaffold135232_3_gene298417"	"TARA_155_DCM_lt-0.22_G_C11448647_1_gene591480"	0.868444216492654	"GC"	"GC"	NA
"TARA_009_SRF_0.22-1.6_G_scaffold134773_1_gene167739"	"TARA_149_SRF_0.22-3_G_scaffold71486_1_gene60270"	0.86844118388289	"GC"	"GC"	NA
"TARA_038_MES_lt-0.22_G_C1919695_1_gene65314"	"TARA_085_MES_0.22-3_G_scaffold227094_1_gene239204"	0.868440103074507	"GC"	"GC"	NA
"TARA_067_SRF_0.22-3_G_scaffold38586_1_gene45250"	"TARA_067_SRF_0.22-3_G_scaffold61248_1_gene69542"	0.868433921503908	"GC"	"GC"	NA
"TARA_037_MES_0.22-1.6_G_scaffold203354_1_gene196372"	"TARA_123_SRF_0.22-3_G_scaffold127557_1_gene125128"	0.86843291115112	"GC"	"GC"	NA
"TARA_209_MES_lt-0.22_G_scaffold140255_1_gene320231"	"TARA_155_MES_lt-0.22_G_scaffold31156_6_gene97509"	0.868427359301269	"GC"	"GC"	NA
"TARA_173_DCM_lt-0.22_G_scaffold8986_1_gene36274"	"TARA_138_MES_lt-0.22_G_scaffold50849_1_gene50740"	0.868418249451607	"GC"	"GC"	NA
"TARA_138_MES_lt-0.22_G_scaffold50849_1_gene50740"	"TARA_173_DCM_lt-0.22_G_scaffold8986_1_gene36274"	0.868418249451607	"GC"	"GC"	NA
"TARA_196_SRF_lt-0.22_G_scaffold75988_2_gene164547"	"TARA_168_DCM_0.22-3_G_scaffold12445_1_gene12303"	0.868410197044606	"GC"	"GC"	NA
"TARA_189_MES_lt-0.22_G_scaffold8199_1_gene37105"	"TARA_158_MES_lt-0.22_G_scaffold9798_1_gene37647"	0.868409917995761	"GC"	"GC"	NA
"TARA_124_SRF_0.22-3_G_scaffold381805_1_gene324665"	"0ZMDB"	0.868409834305061	"GC"	"OG"	"Cyclic nucleotide-binding domain"
"TARA_133_DCM_0.22-3_G_scaffold221454_1_gene215539"	"TARA_125_MIX_0.22-0.45_G_scaffold73787_1_gene61385"	0.868404816968738	"GC"	"GC"	NA
"TARA_125_MIX_0.22-0.45_G_scaffold73787_1_gene61385"	"TARA_133_DCM_0.22-3_G_scaffold221454_1_gene215539"	0.868404816968738	"GC"	"GC"	NA
"TARA_155_DCM_lt-0.22_G_scaffold44509_4_gene119234"	"TARA_173_DCM_lt-0.22_G_scaffold434913_1_gene658730"	0.868403128470423	"GC"	"GC"	NA
"TARA_125_MIX_0.22-3_G_scaffold262340_1_gene292145"	"TARA_037_MES_0.22-1.6_G_scaffold3067_1_gene3040"	0.868402636791378	"GC"	"GC"	NA
"TARA_111_MES_0.22-3_G_C20059791_1_gene405741"	"TARA_056_MES_0.22-3_G_scaffold17502_1_gene13959"	0.868397424852913	"GC"	"GC"	NA
"TARA_168_IZZ_0.22-3_G_C17126934_1_gene508554"	"TARA_067_SRF_0.22-0.45_G_C17399076_1_gene484260"	0.868397026430931	"GC"	"GC"	NA
"TARA_180_SRF_lt-0.22_G_scaffold16712_1_gene74321"	"TARA_191_SRF_0.22-3_G_C14854853_1_gene481712"	0.868393294593085	"GC"	"GC"	NA
"TARA_206_MES_lt-0.22_G_scaffold232424_1_gene437615"	"TARA_173_DCM_lt-0.22_G_scaffold4540_1_gene21576"	0.868392784677176	"GC"	"GC"	NA
"TARA_173_DCM_lt-0.22_G_scaffold4540_1_gene21576"	"TARA_206_MES_lt-0.22_G_scaffold232424_1_gene437615"	0.868392784677176	"GC"	"GC"	NA
"TARA_150_SRF_0.22-3_G_C21624071_1_gene349527"	"TARA_034_DCM_0.22-1.6_G_scaffold466336_1_gene501779"	0.868390823980949	"GC"	"GC"	NA
"TARA_180_ZZZ_lt-0.22_G_scaffold9316_2_gene42405"	"TARA_201_DCM_lt-0.22_G_scaffold867_6_gene3240"	0.868387123198567	"GC"	"GC"	NA
"TARA_138_MES_0.22-3_G_C14097917_1_gene528049"	"TARA_138_MES_0.22-3_G_C14043817_1_gene502853"	0.868384301674058	"GC"	"GC"	NA
"TARA_158_SRF_lt-0.22_G_scaffold42425_2_gene126376"	"TARA_155_MES_lt-0.22_G_scaffold163669_6_gene349781"	0.868382899904713	"GC"	"GC"	NA
"TARA_168_IZZ_0.22-3_G_scaffold223006_1_gene301236"	"TARA_173_DCM_lt-0.22_G_scaffold6819_4_gene30823"	0.868379018835523	"GC"	"GC"	NA
"TARA_123_MIX_0.1-0.22_G_scaffold150487_1_gene231662"	"TARA_034_DCM_lt-0.22_G_scaffold45290_1_gene26564"	0.868378910676912	"GC"	"GC"	NA
"TARA_034_DCM_lt-0.22_G_scaffold45290_1_gene26564"	"TARA_123_MIX_0.1-0.22_G_scaffold150487_1_gene231662"	0.868378910676912	"GC"	"GC"	NA
"TARA_068_DCM_0.22-0.45_G_scaffold282924_1_gene263627"	"TARA_067_SRF_0.22-0.45_G_scaffold29265_1_gene24936"	0.868361003643719	"GC"	"GC"	NA
"TARA_123_MIX_0.22-3_G_scaffold354387_1_gene464353"	"TARA_145_MES_0.22-3_G_scaffold211286_1_gene209793"	0.868359278230585	"GC"	"GC"	NA
"TARA_110_SRF_0.22-3_G_scaffold157654_1_gene128268"	"TARA_094_SRF_0.22-3_G_scaffold421206_1_gene441987"	0.868353858348611	"GC"	"GC"	NA
"TARA_094_SRF_0.22-3_G_scaffold421206_1_gene441987"	"TARA_110_SRF_0.22-3_G_scaffold157654_1_gene128268"	0.868353858348611	"GC"	"GC"	NA
"TARA_205_MES_lt-0.22_G_scaffold64260_1_gene124830"	"TARA_155_MES_lt-0.22_G_scaffold10741_1_gene40838"	0.868350845211387	"GC"	"GC"	NA
"TARA_111_MES_0.22-3_G_C20065489_1_gene408246"	"TARA_068_MES_0.45-0.8_G_scaffold303117_2_gene273091"	0.868348689312219	"GC"	"GC"	NA
"TARA_068_MES_0.45-0.8_G_scaffold303117_2_gene273091"	"TARA_111_MES_0.22-3_G_C20065489_1_gene408246"	0.868348689312219	"GC"	"GC"	NA
"TARA_180_ZZZ_lt-0.22_G_scaffold56171_1_gene150300"	"TARA_180_SRF_0.22-3_G_scaffold78598_1_gene120815"	0.868346286010214	"GC"	"GC"	NA
"TARA_180_SRF_0.22-3_G_scaffold78598_1_gene120815"	"TARA_180_ZZZ_lt-0.22_G_scaffold56171_1_gene150300"	0.868346286010214	"GC"	"GC"	NA
"TARA_052_DCM_0.22-1.6_G_scaffold286228_1_gene215821"	"TARA_052_DCM_lt-0.22_G_scaffold17787_1_gene9826"	0.868344362181869	"GC"	"GC"	NA
"TARA_138_SRF_lt-0.22_G_scaffold22774_1_gene20062"	"TARA_041_DCM_0.22-1.6_G_scaffold263717_2_gene248162"	0.86834128065236	"GC"	"GC"	NA
"TARA_041_DCM_0.22-1.6_G_scaffold263717_2_gene248162"	"TARA_138_SRF_lt-0.22_G_scaffold22774_1_gene20062"	0.86834128065236	"GC"	"GC"	NA
"TARA_076_SRF_0.22-0.45_G_C25978877_1_gene511010"	"TARA_125_MIX_0.22-0.45_G_scaffold242514_1_gene213235"	0.868340965612094	"GC"	"GC"	NA
"TARA_100_MES_0.22-3_G_scaffold28018_1_gene26948"	"TARA_065_MES_0.22-3_G_scaffold95053_1_gene66482"	0.868324180914803	"GC"	"GC"	NA
"TARA_180_ZZZ_0.22-3_G_scaffold26379_1_gene26912"	"TARA_189_MES_lt-0.22_G_scaffold267420_1_gene456327"	0.868323605319145	"GC"	"GC"	NA
"TARA_201_MES_lt-0.22_G_scaffold274652_1_gene375541"	"TARA_122_DCM_0.1-0.22_G_scaffold10160_2_gene13810"	0.868323377005509	"GC"	"GC"	NA
"TARA_189_MES_lt-0.22_G_scaffold147154_1_gene316571"	"TARA_137_MES_lt-0.22_G_C2341425_1_gene94353"	0.868321251399229	"GC"	"GC"	NA
"TARA_180_SRF_lt-0.22_G_C10745652_1_gene752770"	"TARA_175_SRF_lt-0.22_G_C12994548_1_gene675123"	0.868320355363737	"GC"	"GC"	NA
"TARA_158_SRF_0.22-3_G_scaffold149657_1_gene139818"	"TARA_066_DCM_0.22-3_G_C6094844_1_gene229427"	0.868317592417462	"GC"	"GC"	NA
"TARA_210_SRF_lt-0.22_G_C12943834_1_gene730680"	"TARA_209_MES_lt-0.22_G_scaffold351995_1_gene585542"	0.868315679378986	"GC"	"GC"	NA
"TARA_189_SRF_lt-0.22_G_scaffold55455_9_gene140999"	"TARA_175_SRF_lt-0.22_G_scaffold14195_2_gene66590"	0.868311353966818	"GC"	"GC"	NA
"TARA_133_MES_0.22-3_G_scaffold67592_1_gene52973"	"TARA_109_MES_0.22-3_G_scaffold290428_1_gene283937"	0.868307595950362	"GC"	"GC"	NA
"TARA_109_MES_0.22-3_G_scaffold290428_1_gene283937"	"TARA_133_MES_0.22-3_G_scaffold67592_1_gene52973"	0.868307595950362	"GC"	"GC"	NA
"TARA_189_MES_lt-0.22_G_scaffold265607_2_gene454482"	"TARA_194_DCM_lt-0.22_G_scaffold187109_2_gene298982"	0.868306976843411	"GC"	"GC"	NA
"TARA_188_DCM_lt-0.22_G_scaffold257070_2_gene409581"	"TARA_038_DCM_0.22-1.6_G_scaffold21813_1_gene17214"	0.86830431245269	"GC"	"GC"	NA
"TARA_038_DCM_0.22-1.6_G_scaffold21813_1_gene17214"	"TARA_188_DCM_lt-0.22_G_scaffold257070_2_gene409581"	0.86830431245269	"GC"	"GC"	NA
"TARA_180_SRF_lt-0.22_G_scaffold47556_4_gene155773"	"TARA_188_DCM_lt-0.22_G_C12968659_1_gene555080"	0.868303699508583	"GC"	"GC"	NA
"TARA_191_SRF_lt-0.22_G_scaffold127737_1_gene195110"	"TARA_163_SRF_lt-0.22_G_scaffold47841_1_gene93500"	0.868303465031221	"GC"	"GC"	NA
"TARA_125_MIX_0.45-0.8_G_scaffold216506_1_gene204224"	"TARA_122_SRF_0.45-0.8_G_scaffold55770_1_gene50147"	0.868296890442948	"GC"	"GC"	NA
"TARA_110_SRF_0.22-3_G_scaffold92302_1_gene75085"	"TARA_140_SRF_0.22-3_G_scaffold279788_1_gene282049"	0.868296200596397	"GC"	"GC"	NA
"TARA_133_SRF_0.22-3_G_scaffold412106_1_gene401711"	"TARA_210_SRF_lt-0.22_G_scaffold177821_2_gene418310"	0.868291442000613	"GC"	"GC"	NA
"TARA_188_SRF_lt-0.22_G_scaffold50228_25_gene123444"	"TARA_070_MES_0.22-0.45_G_scaffold111845_1_gene140826"	0.868287072780561	"GC"	"GC"	NA
"TARA_052_SRF_lt-0.22_G_scaffold55924_1_gene46578"	"TARA_041_SRF_0.22-1.6_G_scaffold62110_2_gene41628"	0.868282537713275	"GC"	"GC"	NA
"TARA_031_SRF_0.22-1.6_G_C28689069_1_gene460375"	"TARA_004_SRF_0.22-1.6_G_scaffold113905_1_gene93293"	0.868281217299622	"GC"	"GC"	NA
"TARA_168_DCM_lt-0.22_G_scaffold7958_1_gene44417"	"TARA_175_SRF_lt-0.22_G_C13271168_1_gene701712"	0.868276783885447	"GC"	"GC"	NA
"TARA_037_MES_0.1-0.22_G_scaffold99472_1_gene97219"	"TARA_037_MES_0.1-0.22_G_scaffold344859_1_gene460061"	0.868272835205954	"GC"	"GC"	NA
"TARA_037_MES_0.1-0.22_G_scaffold344859_1_gene460061"	"TARA_037_MES_0.1-0.22_G_scaffold99472_1_gene97219"	0.868272835205954	"GC"	"GC"	NA
"TARA_052_DCM_0.22-1.6_G_scaffold371098_1_gene346886"	"TARA_036_SRF_lt-0.22_G_C2213202_1_gene83669"	0.868272331502528	"GC"	"GC"	NA
"TARA_036_SRF_lt-0.22_G_C2213202_1_gene83669"	"TARA_052_DCM_0.22-1.6_G_scaffold371098_1_gene346886"	0.868272331502528	"GC"	"GC"	NA
"TARA_168_IZZ_lt-0.22_G_C12111368_1_gene626088"	"TARA_175_SRF_lt-0.22_G_scaffold308073_1_gene521728"	0.868270451319493	"GC"	"GC"	NA
"TARA_196_SRF_lt-0.22_G_scaffold226387_2_gene337019"	"TARA_193_SRF_0.22-3_G_C11080090_1_gene492650"	0.868269274693576	"GC"	"GC"	NA
"TARA_152_MES_0.22-3_G_scaffold7532_1_gene5189"	"TARA_068_MES_0.45-0.8_G_scaffold282073_1_gene230054"	0.868264996102345	"GC"	"GC"	NA
"TARA_068_MES_0.45-0.8_G_scaffold282073_1_gene230054"	"TARA_152_MES_0.22-3_G_scaffold7532_1_gene5189"	0.868264996102345	"GC"	"GC"	NA
"TARA_072_MES_lt-0.22_G_scaffold145625_1_gene76973"	"TARA_189_MES_lt-0.22_G_scaffold9309_4_gene41722"	0.868263851509009	"GC"	"GC"	NA
"TARA_123_MIX_0.22-0.45_G_scaffold117436_1_gene125704"	"TARA_123_MIX_0.22-0.45_G_scaffold94392_1_gene101712"	0.868255707916705	"GC"	"GC"	NA
"TARA_042_DCM_0.22-1.6_G_C18124523_1_gene614237"	"TARA_037_MES_0.1-0.22_G_scaffold303907_1_gene342615"	0.868242159543062	"GC"	"GC"	NA
"TARA_189_DCM_lt-0.22_G_scaffold5825_1_gene22990"	"TARA_155_DCM_0.22-3_G_scaffold72693_1_gene73822"	0.868239888960736	"GC"	"GC"	NA
"TARA_208_SRF_0.22-3_G_scaffold154392_1_gene176107"	"TARA_158_DCM_lt-0.22_G_scaffold101085_1_gene209256"	0.868239207609894	"GC"	"GC"	NA
"TARA_132_DCM_0.22-3_G_scaffold287849_1_gene249640"	"TARA_004_DCM_0.22-1.6_G_scaffold196015_1_gene154699"	0.868236455120086	"GC"	"GC"	NA
"TARA_004_DCM_0.22-1.6_G_scaffold196015_1_gene154699"	"TARA_132_DCM_0.22-3_G_scaffold287849_1_gene249640"	0.868236455120086	"GC"	"GC"	NA
"TARA_175_ZZZ_lt-0.22_G_scaffold120265_4_gene183356"	"TARA_173_DCM_0.22-3_G_scaffold172524_1_gene203632"	0.868234927220012	"GC"	"GC"	NA
"TARA_067_SRF_0.22-0.45_G_scaffold116459_1_gene113615"	"0ZDKQ"	0.868231428853789	"GC"	"OG"	NA
"TARA_189_DCM_lt-0.22_G_C15882793_1_gene495242"	"TARA_194_SRF_lt-0.22_G_scaffold3228_7_gene11956"	0.868228641252107	"GC"	"GC"	NA
"TARA_158_DCM_0.22-3_G_C15043053_1_gene364254"	"TARA_158_DCM_lt-0.22_G_scaffold19421_1_gene55800"	0.868226430835398	"GC"	"GC"	NA
"TARA_191_SRF_lt-0.22_G_scaffold63914_1_gene124649"	"TARA_037_MES_0.1-0.22_G_C20502632_1_gene724777"	0.86821878955627	"GC"	"GC"	NA
"TARA_037_MES_0.1-0.22_G_C20502632_1_gene724777"	"TARA_191_SRF_lt-0.22_G_scaffold63914_1_gene124649"	0.86821878955627	"GC"	"GC"	NA
"TARA_194_DCM_lt-0.22_G_scaffold171181_3_gene283825"	"TARA_178_SRF_lt-0.22_G_scaffold60620_1_gene166205"	0.868214662801571	"GC"	"GC"	NA
"TARA_150_DCM_0.22-3_G_C18385030_1_gene537065"	"TARA_145_SRF_0.22-3_G_scaffold316577_1_gene356508"	0.868213775309223	"GC"	"GC"	NA
"TARA_145_SRF_0.22-3_G_scaffold316577_1_gene356508"	"TARA_150_DCM_0.22-3_G_C18385030_1_gene537065"	0.868213775309223	"GC"	"GC"	NA
"TARA_037_MES_0.1-0.22_G_C20059063_1_gene524123"	"TARA_037_MES_0.1-0.22_G_scaffold336379_1_gene420746"	0.868211813774946	"GC"	"GC"	NA
"TARA_152_MES_0.22-3_G_scaffold180052_1_gene135385"	"TARA_009_DCM_0.22-1.6_G_scaffold358635_1_gene341167"	0.868211399632467	"GC"	"GC"	NA
"TARA_009_DCM_0.22-1.6_G_scaffold358635_1_gene341167"	"TARA_152_MES_0.22-3_G_scaffold180052_1_gene135385"	0.868211399632467	"GC"	"GC"	NA
"TARA_193_SRF_lt-0.22_G_scaffold28721_1_gene78307"	"TARA_085_DCM_0.22-3_G_scaffold269841_1_gene260670"	0.868197887709328	"GC"	"GC"	NA
"TARA_085_DCM_0.22-3_G_scaffold269841_1_gene260670"	"TARA_193_SRF_lt-0.22_G_scaffold28721_1_gene78307"	0.868197887709328	"GC"	"GC"	NA
"TARA_125_MIX_0.22-3_G_C14927535_1_gene874322"	"TARA_123_MIX_0.22-0.45_G_scaffold116782_1_gene125078"	0.868194963367016	"GC"	"GC"	NA
"TARA_123_MIX_0.22-0.45_G_scaffold116782_1_gene125078"	"TARA_125_MIX_0.22-3_G_C14927535_1_gene874322"	0.868194963367016	"GC"	"GC"	NA
"TARA_205_MES_lt-0.22_G_scaffold426454_1_gene542139"	"TARA_189_MES_0.22-3_G_scaffold249759_1_gene268398"	0.868192313155265	"GC"	"GC"	NA
"TARA_189_MES_0.22-3_G_scaffold249759_1_gene268398"	"TARA_205_MES_lt-0.22_G_scaffold426454_1_gene542139"	0.868192313155265	"GC"	"GC"	NA
"TARA_078_DCM_0.22-0.45_G_scaffold310152_1_gene246692"	"TARA_140_SRF_0.22-3_G_scaffold162310_1_gene140016"	0.868188373265888	"GC"	"GC"	NA
"TARA_038_DCM_0.22-1.6_G_C23478181_1_gene470408"	"TARA_042_DCM_0.22-1.6_G_C17829071_1_gene496909"	0.868185992805688	"GC"	"GC"	NA
"TARA_158_MES_lt-0.22_G_scaffold137622_1_gene210110"	"TARA_189_MES_lt-0.22_G_scaffold160021_5_gene334701"	0.868182113646576	"GC"	"GC"	NA
"TARA_180_ZZZ_lt-0.22_G_scaffold2727_2_gene15163"	"TARA_173_DCM_lt-0.22_G_scaffold72337_5_gene172501"	0.868177190108463	"GC"	"GC"	NA
"TARA_206_SRF_lt-0.22_G_scaffold11011_2_gene42637"	"TARA_189_MES_lt-0.22_G_scaffold41496_2_gene123438"	0.868177028831953	"GC"	"GC"	NA
"TARA_111_SRF_lt-0.22_G_scaffold10947_2_gene23898"	"TARA_173_DCM_lt-0.22_G_scaffold339498_1_gene532803"	0.868175503044783	"GC"	"GC"	NA
"TARA_189_SRF_lt-0.22_G_scaffold109435_3_gene239261"	"TARA_208_SRF_0.22-3_G_C17678619_1_gene415451"	0.86817258300711	"GC"	"GC"	NA
"TARA_082_DCM_0.22-3_G_scaffold78197_1_gene74908"	"TARA_152_MIX_0.22-3_G_scaffold117793_1_gene100037"	0.868170020006245	"GC"	"GC"	NA
"TARA_180_ZZZ_0.22-3_G_scaffold88347_1_gene103453"	"TARA_102_DCM_lt-0.22_G_scaffold109635_1_gene164291"	0.868161311465846	"GC"	"GC"	NA
"TARA_189_MES_lt-0.22_G_scaffold321595_1_gene508389"	"TARA_133_MES_0.22-3_G_scaffold62020_1_gene48098"	0.868159843347318	"GC"	"GC"	NA
"TARA_158_DCM_lt-0.22_G_scaffold19501_1_gene56071"	"TARA_155_MES_lt-0.22_G_scaffold392840_1_gene603141"	0.868159063919476	"GC"	"GC"	NA
"TARA_140_SRF_0.22-3_G_scaffold292935_1_gene317898"	"TARA_133_DCM_0.22-3_G_scaffold169116_1_gene163578"	0.868154477789181	"GC"	"GC"	NA
"TARA_194_DCM_lt-0.22_G_C13410050_1_gene444124"	"TARA_175_SRF_lt-0.22_G_scaffold372859_1_gene582858"	0.868153804824669	"GC"	"GC"	NA
"TARA_175_SRF_lt-0.22_G_scaffold372859_1_gene582858"	"TARA_194_DCM_lt-0.22_G_C13410050_1_gene444124"	0.868153804824669	"GC"	"GC"	NA
"TARA_193_SRF_0.22-3_G_scaffold42486_1_gene57439"	"TARA_123_MIX_0.45-0.8_G_scaffold81752_1_gene100263"	0.868141905334969	"GC"	"GC"	NA
"TARA_123_MIX_0.45-0.8_G_scaffold81752_1_gene100263"	"TARA_193_SRF_0.22-3_G_scaffold42486_1_gene57439"	0.868141905334969	"GC"	"GC"	NA
"TARA_034_DCM_0.22-1.6_G_scaffold516382_1_gene629256"	"10JAK"	0.868135976778302	"GC"	"OG"	"adenylate cyclase"
"TARA_123_MIX_0.22-3_G_scaffold340523_1_gene416370"	"TARA_123_MIX_0.22-0.45_G_C14466073_1_gene724496"	0.868134133003176	"GC"	"GC"	NA
"TARA_123_MIX_0.22-0.45_G_C14466073_1_gene724496"	"TARA_123_MIX_0.22-3_G_scaffold340523_1_gene416370"	0.868134133003176	"GC"	"GC"	NA
"TARA_085_DCM_0.22-3_G_C22442259_1_gene302379"	"TARA_066_DCM_0.22-3_G_scaffold108119_1_gene100227"	0.868132315513043	"GC"	"GC"	NA
"TARA_209_MES_lt-0.22_G_scaffold303240_1_gene509013"	"TARA_173_DCM_lt-0.22_G_scaffold1000_1_gene5356"	0.868131587089363	"GC"	"GC"	NA
"TARA_180_ZZZ_lt-0.22_G_scaffold287412_1_gene440215"	"TARA_188_SRF_lt-0.22_G_scaffold207862_1_gene333973"	0.868131577391367	"GC"	"GC"	NA
"TARA_163_MES_0.22-3_G_scaffold254507_1_gene224327"	"TARA_209_SRF_lt-0.22_G_scaffold222927_1_gene370886"	0.868117788309636	"GC"	"GC"	NA
"TARA_072_DCM_0.22-3_G_scaffold324627_1_gene330085"	"TARA_042_DCM_0.22-1.6_G_scaffold82299_1_gene79291"	0.86811648782796	"GC"	"GC"	NA
"TARA_039_MES_0.1-0.22_G_scaffold102942_1_gene128132"	"TARA_039_MES_0.1-0.22_G_scaffold75283_1_gene90450"	0.868113110950191	"GC"	"GC"	NA
"TARA_158_DCM_0.22-3_G_scaffold47365_1_gene36208"	"TARA_175_SRF_0.22-3_G_scaffold185068_1_gene230698"	0.868112229336365	"GC"	"GC"	NA
"TARA_085_SRF_lt-0.22_G_scaffold981_2_gene3418"	"TARA_205_SRF_lt-0.22_G_scaffold202953_1_gene288212"	0.86811143111093	"GC"	"GC"	NA
"TARA_100_SRF_0.22-3_G_scaffold297473_1_gene268946"	"TARA_052_SRF_0.22-1.6_G_scaffold304765_1_gene252383"	0.868110760438259	"GC"	"GC"	NA
"TARA_140_SRF_0.22-3_G_scaffold46759_1_gene39410"	"TARA_031_SRF_0.22-1.6_G_C28762622_1_gene498694"	0.86809915678046	"GC"	"GC"	NA
"TARA_032_SRF_lt-0.22_G_scaffold21336_2_gene16157"	"TARA_112_SRF_0.22-3_G_scaffold243883_1_gene187971"	0.868088148940479	"GC"	"GC"	NA
"TARA_065_DCM_lt-0.22_G_C5221423_1_gene203432"	"TARA_180_SRF_lt-0.22_G_scaffold63529_1_gene191727"	0.868086883244226	"GC"	"GC"	NA
"TARA_155_DCM_lt-0.22_G_scaffold3748_2_gene17563"	"TARA_067_SRF_lt-0.22_G_scaffold92764_1_gene81236"	0.86808648815758	"GC"	"GC"	NA
"TARA_194_DCM_lt-0.22_G_scaffold132824_1_gene245111"	"TARA_210_SRF_lt-0.22_G_scaffold287621_1_gene556479"	0.868084334086985	"GC"	"GC"	NA
"TARA_163_MES_0.22-3_G_C21019557_1_gene602081"	"TARA_068_MES_0.45-0.8_G_C16024604_1_gene412362"	0.868079394796385	"GC"	"GC"	NA
"TARA_078_DCM_0.22-0.45_G_scaffold30953_1_gene21989"	"TARA_078_SRF_0.45-0.8_G_C21687908_1_gene228081"	0.868072670086541	"GC"	"GC"	NA
"TARA_085_MES_0.22-3_G_scaffold169788_1_gene167163"	"TARA_032_DCM_0.22-1.6_G_C14684423_1_gene428823"	0.86807219529643	"GC"	"GC"	NA
"TARA_137_DCM_0.22-3_G_scaffold45368_1_gene50507"	"TARA_155_DCM_0.22-3_G_scaffold276992_1_gene317396"	0.868070455515128	"GC"	"GC"	NA
"TARA_100_MES_lt-0.22_G_scaffold17280_2_gene14984"	"TARA_064_MES_0.22-3_G_C10269507_1_gene211224"	0.868069131196642	"GC"	"GC"	NA
"TARA_065_DCM_lt-0.22_G_C5177261_1_gene175464"	"124BK"	0.868065260478167	"GC"	"OG"	NA
"TARA_140_SRF_0.22-3_G_scaffold79375_1_gene68528"	"TARA_065_SRF_0.1-0.22_G_scaffold92865_1_gene78325"	0.868063612159302	"GC"	"GC"	NA
"TARA_018_DCM_lt-0.22_G_scaffold71301_1_gene51871"	"TARA_052_DCM_lt-0.22_G_scaffold97616_1_gene65991"	0.868060612684944	"GC"	"GC"	NA
"TARA_148b_MES_0.22-3_G_C15474078_1_gene581488"	"TARA_122_MES_0.1-0.22_G_scaffold104326_1_gene115585"	0.868059477115691	"GC"	"GC"	NA
"TARA_085_MES_0.22-3_G_scaffold145604_1_gene143204"	"TARA_112_MES_0.22-3_G_scaffold118824_1_gene105054"	0.868056861197468	"GC"	"GC"	NA
"TARA_163_MES_0.22-3_G_C21136814_1_gene661556"	"TARA_201_MES_0.22-3_G_C15449890_1_gene440390"	0.868056062282088	"GC"	"GC"	NA
"TARA_065_MES_0.22-3_G_scaffold144515_1_gene102017"	"TARA_138_MES_0.22-3_G_C14141903_1_gene549038"	0.868052806211233	"GC"	"GC"	NA
"TARA_208_SRF_lt-0.22_G_scaffold149645_1_gene267068"	"TARA_205_SRF_lt-0.22_G_scaffold79335_2_gene158083"	0.868051903891116	"GC"	"GC"	NA
"TARA_205_SRF_lt-0.22_G_scaffold79335_2_gene158083"	"TARA_208_SRF_lt-0.22_G_scaffold149645_1_gene267068"	0.868051903891116	"GC"	"GC"	NA
"TARA_133_SRF_0.22-3_G_scaffold464495_1_gene481435"	"TARA_066_SRF_lt-0.22_G_scaffold144205_1_gene127977"	0.868049503176201	"GC"	"GC"	NA
"TARA_066_SRF_lt-0.22_G_scaffold144205_1_gene127977"	"TARA_133_SRF_0.22-3_G_scaffold464495_1_gene481435"	0.868049503176201	"GC"	"GC"	NA
"TARA_188_SRF_0.22-3_G_C16001001_1_gene384446"	"TARA_168_IZZ_lt-0.22_G_scaffold232266_1_gene403708"	0.868044873573785	"GC"	"GC"	NA
"TARA_042_DCM_0.22-1.6_G_scaffold318931_1_gene363797"	"TARA_042_DCM_0.22-1.6_G_scaffold125835_1_gene123041"	0.868044576361237	"GC"	"GC"	NA
"TARA_078_DCM_0.22-3_G_scaffold76540_1_gene45829"	"TARA_122_MES_0.22-0.45_G_scaffold107484_1_gene90755"	0.868042368662383	"GC"	"GC"	NA
"TARA_004_SRF_0.22-1.6_G_scaffold265439_1_gene220519"	"TARA_042_DCM_0.22-1.6_G_scaffold412_1_gene445"	0.868033989798133	"GC"	"GC"	NA
"TARA_209_MES_lt-0.22_G_scaffold78245_1_gene212853"	"TARA_158_MES_lt-0.22_G_scaffold260910_1_gene320819"	0.868019787679918	"GC"	"GC"	NA
"TARA_018_DCM_0.22-1.6_G_scaffold104157_1_gene97555"	"TARA_036_DCM_0.22-1.6_G_scaffold308463_1_gene313177"	0.86801279337846	"GC"	"GC"	NA
"TARA_033_SRF_lt-0.22_G_scaffold21718_2_gene24186"	"TARA_032_SRF_0.22-1.6_G_C27776198_1_gene499162"	0.868004603396382	"GC"	"GC"	NA
"TARA_034_SRF_0.1-0.22_G_scaffold107834_1_gene120948"	"TARA_038_SRF_0.22-1.6_G_scaffold184579_1_gene185786"	0.868000839970759	"GC"	"GC"	NA
"TARA_085_MES_0.22-3_G_scaffold190424_1_gene189029"	"TARA_125_SRF_0.22-0.45_G_scaffold305142_1_gene344165"	0.868000090871082	"GC"	"GC"	NA
"TARA_173_DCM_lt-0.22_G_scaffold272908_2_gene466685"	"TARA_191_SRF_lt-0.22_G_scaffold101789_1_gene169805"	0.867998928056332	"GC"	"GC"	NA
